Sep 07 03:55:08 raspberrypi RTOS_SEQUENCER[17357]: Linux raspberrypi 6.12.34+rpt-rpi-v8 #1 SMP PREEMPT Debian 1:6.12.34-1+rpt1~bookworm (2025-06-26) aarch64 raspberrypi [COURSE:2][ASSIGNMENT:1]: System Information Logged
Sep 07 03:55:09 raspberrypi RTOS_SEQUENCER[17357]: raspberrypi [COURSE:2][ASSIGNMENT:1]: RTMAIN on cpu=0 @ sec=1757213708.036897, elapsed=1.000281
Sep 07 03:55:09 raspberrypi RTOS_SEQUENCER[17357]: raspberrypi [COURSE:2][ASSIGNMENT:1]: Thread 1 start S1 @ 1.000526 on core 3
Sep 07 03:55:09 raspberrypi RTOS_SEQUENCER[17357]: raspberrypi [COURSE:2][ASSIGNMENT:1]: Thread 2 start S2 @ 1.000630 on core 3
Sep 07 03:55:09 raspberrypi RTOS_SEQUENCER[17357]: raspberrypi [COURSE:2][ASSIGNMENT:1]: Thread 3 start S3 @ 1.000733 on core 3
Sep 07 03:55:09 raspberrypi RTOS_SEQUENCER[17357]: raspberrypi [COURSE:2][ASSIGNMENT:1]: Thread 0 start Sequencer @ 1.000839 on core 3
Sep 07 03:55:09 raspberrypi RTOS_SEQUENCER[17357]: raspberrypi [COURSE:2][ASSIGNMENT:1]: RTSEQ cycle 00000000 @ sec=1.000860, last=0.999839, dt=0.001021, sdt=0.000021
Sep 07 03:55:09 raspberrypi RTOS_SEQUENCER[17357]: raspberrypi [COURSE:2][ASSIGNMENT:1]: RTSEQ cycle 00000033 @ sec=1.032513, last=1.031587, dt=0.000926, sdt=-0.000074
Sep 07 03:55:09 raspberrypi RTOS_SEQUENCER[17357]: raspberrypi [COURSE:2][ASSIGNMENT:1]: RTSEQ cycle 00000034 @ sec=1.033506, last=1.032513, dt=0.000993, sdt=-0.000007
Sep 07 03:55:09 raspberrypi RTOS_SEQUENCER[17357]: raspberrypi [COURSE:2][ASSIGNMENT:1]: RTSEQ cycle 00000035 @ sec=1.034433, last=1.033506, dt=0.000927, sdt=-0.000073
Sep 07 03:55:09 raspberrypi RTOS_SEQUENCER[17357]: raspberrypi [COURSE:2][ASSIGNMENT:1]: RTSEQ cycle 00000036 @ sec=1.035425, last=1.034433, dt=0.000992, sdt=-0.000008
Sep 07 03:55:09 raspberrypi RTOS_SEQUENCER[17357]: raspberrypi [COURSE:2][ASSIGNMENT:1]: RTSEQ cycle 00000037 @ sec=1.036351, last=1.035425, dt=0.000926, sdt=-0.000074
Sep 07 03:55:09 raspberrypi RTOS_SEQUENCER[17357]: raspberrypi [COURSE:2][ASSIGNMENT:1]: RTSEQ cycle 00000038 @ sec=1.037343, last=1.036351, dt=0.000992, sdt=-0.000008
Sep 07 03:55:09 raspberrypi RTOS_SEQUENCER[17357]: raspberrypi [COURSE:2][ASSIGNMENT:1]: RTSEQ cycle 00000039 @ sec=1.038270, last=1.037343, dt=0.000927, sdt=-0.000073
Sep 07 03:55:09 raspberrypi RTOS_SEQUENCER[17357]: raspberrypi [COURSE:2][ASSIGNMENT:1]: RTSEQ cycle 00000040 @ sec=1.039261, last=1.038270, dt=0.000991, sdt=-0.000009
Sep 07 03:55:09 raspberrypi RTOS_SEQUENCER[17357]: raspberrypi [COURSE:2][ASSIGNMENT:1]: RTSEQ cycle 00000041 @ sec=1.040191, last=1.039261, dt=0.000929, sdt=-0.000071
Sep 07 03:55:09 raspberrypi RTOS_SEQUENCER[17357]: raspberrypi [COURSE:2][ASSIGNMENT:1]: RTSEQ cycle 00000042 @ sec=1.041178, last=1.040191, dt=0.000988, sdt=-0.000012
Sep 07 03:55:09 raspberrypi RTOS_SEQUENCER[17357]: raspberrypi [COURSE:2][ASSIGNMENT:1]: RTSEQ cycle 00000043 @ sec=1.042111, last=1.041178, dt=0.000933, sdt=-0.000067
Sep 07 03:55:09 raspberrypi RTOS_SEQUENCER[17357]: raspberrypi [COURSE:2][ASSIGNMENT:1]: RTSEQ cycle 00000044 @ sec=1.043097, last=1.042111, dt=0.000985, sdt=-0.000015
Sep 07 03:55:09 raspberrypi RTOS_SEQUENCER[17357]: raspberrypi [COURSE:2][ASSIGNMENT:1]: RTSEQ cycle 00000045 @ sec=1.044029, last=1.043097, dt=0.000933, sdt=-0.000067
Sep 07 03:55:09 raspberrypi RTOS_SEQUENCER[17357]: raspberrypi [COURSE:2][ASSIGNMENT:1]: RTSEQ cycle 00000046 @ sec=1.045016, last=1.044029, dt=0.000986, sdt=-0.000014
Sep 07 03:55:09 raspberrypi RTOS_SEQUENCER[17357]: raspberrypi [COURSE:2][ASSIGNMENT:1]: RTSEQ cycle 00000047 @ sec=1.045949, last=1.045016, dt=0.000933, sdt=-0.000067
Sep 07 03:55:09 raspberrypi RTOS_SEQUENCER[17357]: raspberrypi [COURSE:2][ASSIGNMENT:1]: RTSEQ cycle 00000048 @ sec=1.046934, last=1.045949, dt=0.000985, sdt=-0.000015
Sep 07 03:55:09 raspberrypi RTOS_SEQUENCER[17357]: raspberrypi [COURSE:2][ASSIGNMENT:1]: RTSEQ cycle 00000049 @ sec=1.047866, last=1.046934, dt=0.000933, sdt=-0.000067
Sep 07 03:55:09 raspberrypi RTOS_SEQUENCER[17357]: raspberrypi [COURSE:2][ASSIGNMENT:1]: RTSEQ cycle 00000050 @ sec=1.048851, last=1.047866, dt=0.000984, sdt=-0.000016
Sep 07 03:55:09 raspberrypi RTOS_SEQUENCER[17357]: raspberrypi [COURSE:2][ASSIGNMENT:1]: RTSEQ cycle 00000051 @ sec=1.049786, last=1.048851, dt=0.000935, sdt=-0.000065
Sep 07 03:55:09 raspberrypi RTOS_SEQUENCER[17357]: raspberrypi [COURSE:2][ASSIGNMENT:1]: RTSEQ cycle 00000052 @ sec=1.050768, last=1.049786, dt=0.000982, sdt=-0.000018
Sep 07 03:55:09 raspberrypi RTOS_SEQUENCER[17357]: raspberrypi [COURSE:2][ASSIGNMENT:1]: RTSEQ cycle 00000053 @ sec=1.051703, last=1.050768, dt=0.000935, sdt=-0.000065
Sep 07 03:55:09 raspberrypi RTOS_SEQUENCER[17357]: raspberrypi [COURSE:2][ASSIGNMENT:1]: RTSEQ cycle 00000054 @ sec=1.052685, last=1.051703, dt=0.000982, sdt=-0.000018
Sep 07 03:55:09 raspberrypi RTOS_SEQUENCER[17357]: raspberrypi [COURSE:2][ASSIGNMENT:1]: RTSEQ cycle 00000055 @ sec=1.053622, last=1.052685, dt=0.000936, sdt=-0.000064
Sep 07 03:55:09 raspberrypi RTOS_SEQUENCER[17357]: raspberrypi [COURSE:2][ASSIGNMENT:1]: RTSEQ cycle 00000056 @ sec=1.054603, last=1.053622, dt=0.000981, sdt=-0.000019
Sep 07 03:55:09 raspberrypi RTOS_SEQUENCER[17357]: raspberrypi [COURSE:2][ASSIGNMENT:1]: RTSEQ cycle 00000057 @ sec=1.055539, last=1.054603, dt=0.000936, sdt=-0.000064
Sep 07 03:55:09 raspberrypi RTOS_SEQUENCER[17357]: raspberrypi [COURSE:2][ASSIGNMENT:1]: RTSEQ cycle 00000058 @ sec=1.056521, last=1.055539, dt=0.000982, sdt=-0.000018
Sep 07 03:55:09 raspberrypi RTOS_SEQUENCER[17357]: raspberrypi [COURSE:2][ASSIGNMENT:1]: RTSEQ cycle 00000059 @ sec=1.057461, last=1.056521, dt=0.000940, sdt=-0.000060
Sep 07 03:55:09 raspberrypi RTOS_SEQUENCER[17357]: raspberrypi [COURSE:2][ASSIGNMENT:1]: RTSEQ cycle 00000060 @ sec=1.058440, last=1.057461, dt=0.000979, sdt=-0.000021
Sep 07 03:55:09 raspberrypi RTOS_SEQUENCER[17357]: raspberrypi [COURSE:2][ASSIGNMENT:1]: RTSEQ cycle 00000061 @ sec=1.059381, last=1.058440, dt=0.000941, sdt=-0.000059
Sep 07 03:55:09 raspberrypi RTOS_SEQUENCER[17357]: raspberrypi [COURSE:2][ASSIGNMENT:1]: RTSEQ cycle 00000062 @ sec=1.060358, last=1.059381, dt=0.000977, sdt=-0.000023
Sep 07 03:55:09 raspberrypi RTOS_SEQUENCER[17357]: raspberrypi [COURSE:2][ASSIGNMENT:1]: RTSEQ cycle 00000063 @ sec=1.061298, last=1.060358, dt=0.000940, sdt=-0.000060
Sep 07 03:55:09 raspberrypi RTOS_SEQUENCER[17357]: raspberrypi [COURSE:2][ASSIGNMENT:1]: RTSEQ cycle 00000064 @ sec=1.062278, last=1.061298, dt=0.000979, sdt=-0.000021
Sep 07 03:55:09 raspberrypi RTOS_SEQUENCER[17357]: raspberrypi [COURSE:2][ASSIGNMENT:1]: RTSEQ cycle 00000065 @ sec=1.063217, last=1.062278, dt=0.000940, sdt=-0.000060
Sep 07 03:55:09 raspberrypi RTOS_SEQUENCER[17357]: raspberrypi [COURSE:2][ASSIGNMENT:1]: RTSEQ cycle 00000066 @ sec=1.064195, last=1.063217, dt=0.000978, sdt=-0.000022
Sep 07 03:55:09 raspberrypi RTOS_SEQUENCER[17357]: raspberrypi [COURSE:2][ASSIGNMENT:1]: RTSEQ cycle 00000067 @ sec=1.065135, last=1.064195, dt=0.000940, sdt=-0.000060
Sep 07 03:55:09 raspberrypi RTOS_SEQUENCER[17357]: raspberrypi [COURSE:2][ASSIGNMENT:1]: RTSEQ cycle 00000068 @ sec=1.066119, last=1.065135, dt=0.000984, sdt=-0.000016
Sep 07 03:55:09 raspberrypi RTOS_SEQUENCER[17357]: raspberrypi [COURSE:2][ASSIGNMENT:1]: RTSEQ cycle 00000069 @ sec=1.067052, last=1.066119, dt=0.000934, sdt=-0.000066
Sep 07 03:55:09 raspberrypi RTOS_SEQUENCER[17357]: raspberrypi [COURSE:2][ASSIGNMENT:1]: RTSEQ cycle 00000070 @ sec=1.068037, last=1.067052, dt=0.000984, sdt=-0.000016
Sep 07 03:55:09 raspberrypi RTOS_SEQUENCER[17357]: raspberrypi [COURSE:2][ASSIGNMENT:1]: RTSEQ cycle 00000071 @ sec=1.068972, last=1.068037, dt=0.000935, sdt=-0.000065
Sep 07 03:55:09 raspberrypi RTOS_SEQUENCER[17357]: raspberrypi [COURSE:2][ASSIGNMENT:1]: RTSEQ cycle 00000072 @ sec=1.069955, last=1.068972, dt=0.000983, sdt=-0.000017
Sep 07 03:55:09 raspberrypi RTOS_SEQUENCER[17357]: raspberrypi [COURSE:2][ASSIGNMENT:1]: RTSEQ cycle 00000073 @ sec=1.070889, last=1.069955, dt=0.000934, sdt=-0.000066
Sep 07 03:55:09 raspberrypi RTOS_SEQUENCER[17357]: raspberrypi [COURSE:2][ASSIGNMENT:1]: RTSEQ cycle 00000074 @ sec=1.071874, last=1.070889, dt=0.000984, sdt=-0.000016
Sep 07 03:55:09 raspberrypi RTOS_SEQUENCER[17357]: raspberrypi [COURSE:2][ASSIGNMENT:1]: RTSEQ cycle 00000075 @ sec=1.072807, last=1.071874, dt=0.000933, sdt=-0.000067
Sep 07 03:55:09 raspberrypi RTOS_SEQUENCER[17357]: raspberrypi [COURSE:2][ASSIGNMENT:1]: RTSEQ cycle 00000076 @ sec=1.073795, last=1.072807, dt=0.000988, sdt=-0.000012
Sep 07 03:55:09 raspberrypi RTOS_SEQUENCER[17357]: raspberrypi [COURSE:2][ASSIGNMENT:1]: RTSEQ cycle 00000077 @ sec=1.074724, last=1.073795, dt=0.000930, sdt=-0.000070
Sep 07 03:55:09 raspberrypi RTOS_SEQUENCER[17357]: raspberrypi [COURSE:2][ASSIGNMENT:1]: RTSEQ cycle 00000078 @ sec=1.075712, last=1.074724, dt=0.000988, sdt=-0.000012
Sep 07 03:55:09 raspberrypi RTOS_SEQUENCER[17357]: raspberrypi [COURSE:2][ASSIGNMENT:1]: RTSEQ cycle 00000079 @ sec=1.076642, last=1.075712, dt=0.000930, sdt=-0.000070
Sep 07 03:55:09 raspberrypi RTOS_SEQUENCER[17357]: raspberrypi [COURSE:2][ASSIGNMENT:1]: RTSEQ cycle 00000080 @ sec=1.077630, last=1.076642, dt=0.000988, sdt=-0.000012
Sep 07 03:55:09 raspberrypi RTOS_SEQUENCER[17357]: raspberrypi [COURSE:2][ASSIGNMENT:1]: RTSEQ cycle 00000081 @ sec=1.078562, last=1.077630, dt=0.000932, sdt=-0.000068
Sep 07 03:55:09 raspberrypi RTOS_SEQUENCER[17357]: raspberrypi [COURSE:2][ASSIGNMENT:1]: RTSEQ cycle 00000082 @ sec=1.079549, last=1.078562, dt=0.000987, sdt=-0.000013
Sep 07 03:55:09 raspberrypi RTOS_SEQUENCER[17357]: raspberrypi [COURSE:2][ASSIGNMENT:1]: RTSEQ cycle 00000083 @ sec=1.080479, last=1.079549, dt=0.000931, sdt=-0.000069
Sep 07 03:55:09 raspberrypi RTOS_SEQUENCER[17357]: raspberrypi [COURSE:2][ASSIGNMENT:1]: RTSEQ cycle 00000084 @ sec=1.081466, last=1.080479, dt=0.000987, sdt=-0.000013
Sep 07 03:55:09 raspberrypi RTOS_SEQUENCER[17357]: raspberrypi [COURSE:2][ASSIGNMENT:1]: RTSEQ cycle 00000085 @ sec=1.082397, last=1.081466, dt=0.000931, sdt=-0.000069
Sep 07 03:55:09 raspberrypi RTOS_SEQUENCER[17357]: raspberrypi [COURSE:2][ASSIGNMENT:1]: RTSEQ cycle 00000086 @ sec=1.083383, last=1.082397, dt=0.000986, sdt=-0.000014
Sep 07 03:55:09 raspberrypi RTOS_SEQUENCER[17357]: raspberrypi [COURSE:2][ASSIGNMENT:1]: RTSEQ cycle 00000087 @ sec=1.084314, last=1.083383, dt=0.000931, sdt=-0.000069
Sep 07 03:55:09 raspberrypi RTOS_SEQUENCER[17357]: raspberrypi [COURSE:2][ASSIGNMENT:1]: RTSEQ cycle 00000088 @ sec=1.085300, last=1.084314, dt=0.000986, sdt=-0.000014
Sep 07 03:55:09 raspberrypi RTOS_SEQUENCER[17357]: raspberrypi [COURSE:2][ASSIGNMENT:1]: RTSEQ cycle 00000089 @ sec=1.086233, last=1.085300, dt=0.000932, sdt=-0.000068
Sep 07 03:55:09 raspberrypi RTOS_SEQUENCER[17357]: raspberrypi [COURSE:2][ASSIGNMENT:1]: RTSEQ cycle 00000090 @ sec=1.087218, last=1.086233, dt=0.000985, sdt=-0.000015
Sep 07 03:55:09 raspberrypi RTOS_SEQUENCER[17357]: raspberrypi [COURSE:2][ASSIGNMENT:1]: RTSEQ cycle 00000091 @ sec=1.088152, last=1.087218, dt=0.000934, sdt=-0.000066
Sep 07 03:55:09 raspberrypi RTOS_SEQUENCER[17357]: raspberrypi [COURSE:2][ASSIGNMENT:1]: RTSEQ cycle 00000092 @ sec=1.089142, last=1.088152, dt=0.000990, sdt=-0.000010
Sep 07 03:55:09 raspberrypi RTOS_SEQUENCER[17357]: raspberrypi [COURSE:2][ASSIGNMENT:1]: RTSEQ cycle 00000093 @ sec=1.090074, last=1.089142, dt=0.000932, sdt=-0.000068
Sep 07 03:55:09 raspberrypi RTOS_SEQUENCER[17357]: raspberrypi [COURSE:2][ASSIGNMENT:1]: RTSEQ cycle 00000094 @ sec=1.091061, last=1.090074, dt=0.000986, sdt=-0.000014
Sep 07 03:55:09 raspberrypi RTOS_SEQUENCER[17357]: raspberrypi [COURSE:2][ASSIGNMENT:1]: RTSEQ cycle 00000095 @ sec=1.091991, last=1.091061, dt=0.000931, sdt=-0.000069
Sep 07 03:55:09 raspberrypi RTOS_SEQUENCER[17357]: raspberrypi [COURSE:2][ASSIGNMENT:1]: RTSEQ cycle 00000096 @ sec=1.092978, last=1.091991, dt=0.000987, sdt=-0.000013
Sep 07 03:55:09 raspberrypi RTOS_SEQUENCER[17357]: raspberrypi [COURSE:2][ASSIGNMENT:1]: RTSEQ cycle 00000097 @ sec=1.093910, last=1.092978, dt=0.000932, sdt=-0.000068
Sep 07 03:55:09 raspberrypi RTOS_SEQUENCER[17357]: raspberrypi [COURSE:2][ASSIGNMENT:1]: RTSEQ cycle 00000098 @ sec=1.094900, last=1.093910, dt=0.000990, sdt=-0.000010
Sep 07 03:55:09 raspberrypi RTOS_SEQUENCER[17357]: raspberrypi [COURSE:2][ASSIGNMENT:1]: RTSEQ cycle 00000099 @ sec=1.095828, last=1.094900, dt=0.000928, sdt=-0.000072
Sep 07 03:55:09 raspberrypi RTOS_SEQUENCER[17357]: raspberrypi [COURSE:2][ASSIGNMENT:1]: RTSEQ cycle 00000100 @ sec=1.096818, last=1.095828, dt=0.000991, sdt=-0.000009
Sep 07 03:55:09 raspberrypi RTOS_SEQUENCER[17357]: raspberrypi [COURSE:2][ASSIGNMENT:1]: RTSEQ cycle 00000101 @ sec=1.097749, last=1.096818, dt=0.000930, sdt=-0.000070
Sep 07 03:55:09 raspberrypi RTOS_SEQUENCER[17357]: raspberrypi [COURSE:2][ASSIGNMENT:1]: RTSEQ cycle 00000102 @ sec=1.098736, last=1.097749, dt=0.000987, sdt=-0.000013
Sep 07 03:55:09 raspberrypi RTOS_SEQUENCER[17357]: raspberrypi [COURSE:2][ASSIGNMENT:1]: RTSEQ cycle 00000103 @ sec=1.099667, last=1.098736, dt=0.000931, sdt=-0.000069
Sep 07 03:55:09 raspberrypi RTOS_SEQUENCER[17357]: raspberrypi [COURSE:2][ASSIGNMENT:1]: RTSEQ cycle 00000104 @ sec=1.100653, last=1.099667, dt=0.000986, sdt=-0.000014
Sep 07 03:55:09 raspberrypi RTOS_SEQUENCER[17357]: raspberrypi [COURSE:2][ASSIGNMENT:1]: RTSEQ cycle 00000105 @ sec=1.101585, last=1.100653, dt=0.000932, sdt=-0.000068
Sep 07 03:55:09 raspberrypi RTOS_SEQUENCER[17357]: raspberrypi [COURSE:2][ASSIGNMENT:1]: RTSEQ cycle 00000106 @ sec=1.102572, last=1.101585, dt=0.000987, sdt=-0.000013
Sep 07 03:55:09 raspberrypi RTOS_SEQUENCER[17357]: raspberrypi [COURSE:2][ASSIGNMENT:1]: RTSEQ cycle 00000107 @ sec=1.103504, last=1.102572, dt=0.000932, sdt=-0.000068
Sep 07 03:55:09 raspberrypi RTOS_SEQUENCER[17357]: raspberrypi [COURSE:2][ASSIGNMENT:1]: RTSEQ cycle 00000108 @ sec=1.104489, last=1.103504, dt=0.000986, sdt=-0.000014
Sep 07 03:55:09 raspberrypi RTOS_SEQUENCER[17357]: raspberrypi [COURSE:2][ASSIGNMENT:1]: RTSEQ cycle 00000109 @ sec=1.105421, last=1.104489, dt=0.000932, sdt=-0.000068
Sep 07 03:55:09 raspberrypi RTOS_SEQUENCER[17357]: raspberrypi [COURSE:2][ASSIGNMENT:1]: RTSEQ cycle 00000110 @ sec=1.106407, last=1.105421, dt=0.000987, sdt=-0.000013
Sep 07 03:55:09 raspberrypi RTOS_SEQUENCER[17357]: raspberrypi [COURSE:2][ASSIGNMENT:1]: RTSEQ cycle 00000111 @ sec=1.107341, last=1.106407, dt=0.000933, sdt=-0.000067
Sep 07 03:55:09 raspberrypi RTOS_SEQUENCER[17357]: raspberrypi [COURSE:2][ASSIGNMENT:1]: RTSEQ cycle 00000112 @ sec=1.108325, last=1.107341, dt=0.000985, sdt=-0.000015
Sep 07 03:55:09 raspberrypi RTOS_SEQUENCER[17357]: raspberrypi [COURSE:2][ASSIGNMENT:1]: RTSEQ cycle 00000113 @ sec=1.109258, last=1.108325, dt=0.000933, sdt=-0.000067
